run_accession	sample_accession	experiment_accession	study_accession	sample_title	sample_alias	sample_description	description	library_name	experiment_title	study_title	run_alias	read_count	fastq_ftp	sample_title_x	sample_desc_x	sample_alias_x	label_hits
SRR31465463	SAMN45004395	SRX26834149	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool6	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	24_S24_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	24_S24_L001_R1_001.fastq.gz	160780	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/063/SRR31465463/SRR31465463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/063/SRR31465463/SRR31465463_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool6	patient
SRR31465424	SAMN45004431	SRX26834188	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool4b	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	60_S60_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	60_S60_L001_R1_001.fastq.gz	168514	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/024/SRR31465424/SRR31465424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/024/SRR31465424/SRR31465424_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool4b	patient
SRR31465465	SAMN45004393	SRX26834147	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool17	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	22_S22_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	22_S22_L001_R1_001.fastq.gz	111729	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/065/SRR31465465/SRR31465465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/065/SRR31465465/SRR31465465_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool17	patient
SRR31465426	SAMN45004429	SRX26834186	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood10	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	58_S58_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	58_S58_L001_R1_001.fastq.gz	85130	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/026/SRR31465426/SRR31465426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/026/SRR31465426/SRR31465426_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood10	patient
SRR31465468	SAMN45004391	SRX26834144	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool23	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	20_S20_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	20_S20_L001_R1_001.fastq.gz	115109	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/068/SRR31465468/SRR31465468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/068/SRR31465468/SRR31465468_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool23	patient
SRR31465430	SAMN45004425	SRX26834182	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood13	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	54_S54_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	54_S54_L001_R1_001.fastq.gz	148347	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/030/SRR31465430/SRR31465430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/030/SRR31465430/SRR31465430_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood13	patient
SRR31465470	SAMN45004389	SRX26834142	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin13	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	18_S18_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	18_S18_L001_R1_001.fastq.gz	142721	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/070/SRR31465470/SRR31465470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/070/SRR31465470/SRR31465470_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin13	patient
SRR31465431	SAMN45004424	SRX26834181	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood27	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	53_S53_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	53_S53_L001_R1_001.fastq.gz	128538	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/031/SRR31465431/SRR31465431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/031/SRR31465431/SRR31465431_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood27	patient
SRR31465472	SAMN45004387	SRX26834140	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin7b	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	16_S16_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	16_S16_L001_R1_001.fastq.gz	157031	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/072/SRR31465472/SRR31465472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/072/SRR31465472/SRR31465472_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin7b	patient
SRR31465433	SAMN45004422	SRX26834179	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood7	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	51_S51_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	51_S51_L001_R1_001.fastq.gz	138747	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/033/SRR31465433/SRR31465433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/033/SRR31465433/SRR31465433_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood7	patient
SRR31465435	SAMN45004421	SRX26834177	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood3b	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	50_S50_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	50_S50_L001_R1_001.fastq.gz	97082	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/035/SRR31465435/SRR31465435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/035/SRR31465435/SRR31465435_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood3b	patient
SRR31465438	SAMN45004418	SRX26834174	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood5	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	47_S47_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	47_S47_L001_R1_001.fastq.gz	129737	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/038/SRR31465438/SRR31465438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/038/SRR31465438/SRR31465438_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood5	patient
SRR31465473	SAMN45004386	SRX26834139	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin7	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	15_S15_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	15_S15_L001_R1_001.fastq.gz	124649	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/073/SRR31465473/SRR31465473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/073/SRR31465473/SRR31465473_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin7	patient
SRR31465440	SAMN45004416	SRX26834172	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood19	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	45_S45_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	45_S45_L001_R1_001.fastq.gz	119665	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/040/SRR31465440/SRR31465440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/040/SRR31465440/SRR31465440_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood19	patient
SRR31465475	SAMN45004384	SRX26834137	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin3	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	13_S13_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	13_S13_L001_R1_001.fastq.gz	154203	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/075/SRR31465475/SRR31465475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/075/SRR31465475/SRR31465475_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin3	patient
SRR31465444	SAMN45004412	SRX26834168	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood24	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	41_S41_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	41_S41_L001_R1_001.fastq.gz	110165	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/044/SRR31465444/SRR31465444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/044/SRR31465444/SRR31465444_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood24	patient
SRR31465477	SAMN45004382	SRX26834135	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin5	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	11_S11_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	11_S11_L001_R1_001.fastq.gz	148427	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/077/SRR31465477/SRR31465477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/077/SRR31465477/SRR31465477_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin5	patient
SRR31465445	SAMN45004376	SRX26834167	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin24	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	5_S5_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	5_S5_L001_R1_001.fastq.gz	144930	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/045/SRR31465445/SRR31465445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/045/SRR31465445/SRR31465445_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin24	patient
SRR31465478	SAMN45004373	SRX26834134	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin23	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	2_pskin23_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	2_pskin23_L001_R1_001.fastq.gz	9095	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/078/SRR31465478/SRR31465478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/078/SRR31465478/SRR31465478_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin23	patient
SRR31465448	SAMN45004409	SRX26834164	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood23	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	38_S38_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	38_S38_L001_R1_001.fastq.gz	105699	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/048/SRR31465448/SRR31465448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/048/SRR31465448/SRR31465448_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood23	patient
SRR31465479	SAMN45004372	SRX26834133	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin26	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	1_pskin26	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	1_pskin26_R1_001.fastq.gz	1080	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/079/SRR31465479/SRR31465479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/079/SRR31465479/SRR31465479_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin26	patient
SRR31465449	SAMN45004408	SRX26834163	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood26	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	37_S37_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	37_S37_L001_R1_001.fastq.gz	117946	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/049/SRR31465449/SRR31465449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/049/SRR31465449/SRR31465449_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood26	patient
SRR31465480	SAMN45004464	SRX26834132	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood14	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	93_S93_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	93_S93_L001_R1_001.fastq.gz	175946	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/080/SRR31465480/SRR31465480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/080/SRR31465480/SRR31465480_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood14	patient
SRR31465450	SAMN45004407	SRX26834162	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool13	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	36_S36_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	36_S36_L001_R1_001.fastq.gz	190370	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/050/SRR31465450/SRR31465450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/050/SRR31465450/SRR31465450_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool13	patient
SRR31465482	SAMN45004462	SRX26834130	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood21	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	91_S91_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	91_S91_L001_R1_001.fastq.gz	143466	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/082/SRR31465482/SRR31465482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/082/SRR31465482/SRR31465482_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood21	patient
SRR31465452	SAMN45004405	SRX26834160	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool7b	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	34_S34_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	34_S34_L001_R1_001.fastq.gz	144682	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/052/SRR31465452/SRR31465452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/052/SRR31465452/SRR31465452_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool7b	patient
SRR31465456	SAMN45004375	SRX26834156	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin17	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	4_S4_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	4_S4_L001_R1_001.fastq.gz	165301	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/056/SRR31465456/SRR31465456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/056/SRR31465456/SRR31465456_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin17	patient
SRR31465483	SAMN45004381	SRX26834129	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin8	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	10_S10_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	10_S10_L001_R1_001.fastq.gz	138585	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/083/SRR31465483/SRR31465483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/083/SRR31465483/SRR31465483_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin8	patient
SRR31465457	SAMN45004401	SRX26834155	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool22	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	30_S30_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	30_S30_L001_R1_001.fastq.gz	174984	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/057/SRR31465457/SRR31465457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/057/SRR31465457/SRR31465457_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool22	patient
SRR31465487	SAMN45004458	SRX26834125	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood1	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	87_S87_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	87_S87_L001_R1_001.fastq.gz	128692	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/087/SRR31465487/SRR31465487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/087/SRR31465487/SRR31465487_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood1	patient
SRR31465458	SAMN45004400	SRX26834154	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool5	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	29_S29_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	29_S29_L001_R1_001.fastq.gz	147081	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/058/SRR31465458/SRR31465458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/058/SRR31465458/SRR31465458_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool5	patient
SRR31465491	SAMN45004454	SRX26834121	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin21	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	83_S83_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	83_S83_L001_R1_001.fastq.gz	187378	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/091/SRR31465491/SRR31465491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/091/SRR31465491/SRR31465491_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin21	patient
SRR31465459	SAMN45004399	SRX26834153	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool8	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	28_S28_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	28_S28_L001_R1_001.fastq.gz	155763	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/059/SRR31465459/SRR31465459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/059/SRR31465459/SRR31465459_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool8	patient
SRR31465496	SAMN45004450	SRX26834116	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin1	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	79_S79_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	79_S79_L001_R1_001.fastq.gz	165443	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/096/SRR31465496/SRR31465496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/096/SRR31465496/SRR31465496_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin1	patient
SRR31465460	SAMN45004398	SRX26834152	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool19	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	27_S27_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	27_S27_L001_R1_001.fastq.gz	148161	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/060/SRR31465460/SRR31465460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/060/SRR31465460/SRR31465460_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool19	patient
SRR31465499	SAMN45004447	SRX26834113	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool12	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	76_S76_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	76_S76_L001_R1_001.fastq.gz	177862	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/099/SRR31465499/SRR31465499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/099/SRR31465499/SRR31465499_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool12	patient
SRR31465471	SAMN45004388	SRX26834141	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin27	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	17_S17_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	17_S17_L001_R1_001.fastq.gz	152038	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/071/SRR31465471/SRR31465471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/071/SRR31465471/SRR31465471_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin27	patient
SRR31465501	SAMN45004445	SRX26834111	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool18	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	74_S74_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	74_S74_L001_R1_001.fastq.gz	86550	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/001/SRR31465501/SRR31465501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/001/SRR31465501/SRR31465501_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool18	patient
SRR31465474	SAMN45004385	SRX26834138	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin3b	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	14_S14_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	14_S14_L001_R1_001.fastq.gz	117637	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/074/SRR31465474/SRR31465474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/074/SRR31465474/SRR31465474_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin3b	patient
SRR31465503	SAMN45004443	SRX26834109	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool20	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	72_S72_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	72_S72_L001_R1_001.fastq.gz	188253	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/003/SRR31465503/SRR31465503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/003/SRR31465503/SRR31465503_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool20	patient
SRR31465484	SAMN45004461	SRX26834128	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood18	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	90_S90_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	90_S90_L001_R1_001.fastq.gz	132569	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/084/SRR31465484/SRR31465484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/084/SRR31465484/SRR31465484_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood18	patient
