run_accession	sample_accession	experiment_accession	study_accession	sample_title	sample_alias	sample_description	description	library_name	experiment_title	study_title	run_alias	read_count	fastq_ftp	sample_title_x	sample_desc_x	sample_alias_x	label_hits
SRR13489700	SAMN17385255	SRX9902310	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-62_58	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-62_58	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-62_58_L001_R1_001.fastq.gz	176634	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/000/SRR13489700/SRR13489700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/000/SRR13489700/SRR13489700_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-62_58	rosacea
SRR13489701	SAMN17385254	SRX9902309	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-61_57	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-61_57	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-61_57_L001_R1_001.fastq.gz	100836	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/001/SRR13489701/SRR13489701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/001/SRR13489701/SRR13489701_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-61_57	rosacea
SRR13489705	SAMN17385251	SRX9902305	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-58_54	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-58_54	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-58_54_L001_R1_001.fastq.gz	179914	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/005/SRR13489705/SRR13489705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/005/SRR13489705/SRR13489705_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-58_54	rosacea
SRR13489709	SAMN17385247	SRX9902301	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-54_50	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-54_50	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-54_50_L001_R1_001.fastq.gz	265997	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/009/SRR13489709/SRR13489709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/009/SRR13489709/SRR13489709_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-54_50	rosacea
SRR13489710	SAMN17385246	SRX9902300	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-53_49	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-53_49	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-53_49_L001_R1_001.fastq.gz	174648	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/010/SRR13489710/SRR13489710_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/010/SRR13489710/SRR13489710_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-53_49	rosacea
SRR13489713	SAMN17385199	SRX9902297	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-6_4	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-6_4	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-6_4_L001_R1_001.fastq.gz	44919	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/013/SRR13489713/SRR13489713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/013/SRR13489713/SRR13489713_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-6_4	rosacea
SRR13489717	SAMN17385240	SRX9902293	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-47_43	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-47_43	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-47_43_L001_R1_001.fastq.gz	107936	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/017/SRR13489717/SRR13489717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/017/SRR13489717/SRR13489717_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-47_43	rosacea
SRR13489719	SAMN17385238	SRX9902291	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-45_41	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-45_41	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-45_41_L001_R1_001.fastq.gz	259476	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/019/SRR13489719/SRR13489719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/019/SRR13489719/SRR13489719_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-45_41	rosacea
SRR13489723	SAMN17385234	SRX9902287	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-41_37	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-41_37	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-41_37_L001_R1_001.fastq.gz	100558	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/023/SRR13489723/SRR13489723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/023/SRR13489723/SRR13489723_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-41_37	rosacea
SRR13489725	SAMN17385233	SRX9902285	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-40_36	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-40_36	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-40_36_L001_R1_001.fastq.gz	236840	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/025/SRR13489725/SRR13489725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/025/SRR13489725/SRR13489725_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-40_36	rosacea
SRR13489728	SAMN17385230	SRX9902282	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-37_33	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-37_33	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-37_33_L001_R1_001.fastq.gz	250726	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/028/SRR13489728/SRR13489728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/028/SRR13489728/SRR13489728_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-37_33	rosacea
SRR13489729	SAMN17385229	SRX9902281	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-36_32	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-36_32	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-36_32_L001_R1_001.fastq.gz	67736	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/029/SRR13489729/SRR13489729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/029/SRR13489729/SRR13489729_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-36_32	rosacea
SRR13489730	SAMN17385228	SRX9902280	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-35_31	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-35_31	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-35_31_L001_R1_001.fastq.gz	47721	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/030/SRR13489730/SRR13489730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/030/SRR13489730/SRR13489730_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-35_31	rosacea
SRR13489738	SAMN17385221	SRX9902272	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-28_24	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-28_24	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-28_24_L001_R1_001.fastq.gz	41184	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/038/SRR13489738/SRR13489738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/038/SRR13489738/SRR13489738_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-28_24	rosacea
SRR13489739	SAMN17385220	SRX9902271	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-27_23	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-27_23	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-27_23_L001_R1_001.fastq.gz	71730	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/039/SRR13489739/SRR13489739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/039/SRR13489739/SRR13489739_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-27_23	rosacea
SRR13489740	SAMN17385219	SRX9902270	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-26_22	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-26_22	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-26_22_L001_R1_001.fastq.gz	38977	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/040/SRR13489740/SRR13489740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/040/SRR13489740/SRR13489740_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-26_22	rosacea
